timestamp,attack_type,action
2026-02-14 16:15:32,Probe,BLOCKED
2026-02-14 16:15:32,Probe,BLOCKED
2026-02-14 16:15:32,Probe,BLOCKED
2026-02-14 16:15:32,U2R,BLOCKED
2026-02-14 16:15:36,R2L,BLOCKED
2026-02-14 16:15:37,U2R,BLOCKED
2026-02-14 16:15:37,R2L,BLOCKED
2026-02-14 16:15:38,Probe,BLOCKED
2026-02-14 16:15:38,Probe,BLOCKED
2026-02-14 16:15:38,Probe,BLOCKED
2026-02-14 16:15:38,Probe,BLOCKED
2026-02-14 16:15:38,Probe,BLOCKED
2026-02-14 16:15:38,Probe,BLOCKED
2026-02-14 16:15:38,Probe,BLOCKED
2026-02-14 16:15:38,Probe,BLOCKED
2026-02-14 16:15:38,U2R,BLOCKED
2026-02-14 16:15:38,Probe,BLOCKED
2026-02-14 16:15:38,Probe,BLOCKED
2026-02-14 16:15:38,Probe,BLOCKED
2026-02-14 16:15:38,Probe,BLOCKED
2026-02-14 16:15:38,Probe,BLOCKED
2026-02-14 16:15:38,Probe,BLOCKED
2026-02-14 16:15:38,Probe,BLOCKED
2026-02-14 16:15:38,R2L,BLOCKED
2026-02-14 16:15:41,U2R,BLOCKED
2026-02-14 16:15:42,Probe,BLOCKED
2026-02-14 16:15:42,U2R,BLOCKED
2026-02-14 16:15:42,Probe,BLOCKED
2026-02-14 16:15:42,R2L,BLOCKED
2026-02-14 16:15:42,U2R,BLOCKED
2026-02-14 16:15:43,U2R,BLOCKED
2026-02-14 16:15:43,Probe,BLOCKED
2026-02-14 16:15:43,Probe,BLOCKED
2026-02-14 16:15:43,Probe,BLOCKED
2026-02-14 16:15:43,Probe,BLOCKED
2026-02-14 16:15:43,Probe,BLOCKED
2026-02-14 16:15:43,Probe,BLOCKED
2026-02-14 16:15:43,Probe,BLOCKED
2026-02-14 16:15:43,Probe,BLOCKED
2026-02-14 16:15:43,R2L,BLOCKED
2026-02-14 16:15:43,Probe,BLOCKED
2026-02-14 16:15:43,Probe,BLOCKED
2026-02-14 16:15:43,Probe,BLOCKED
2026-02-14 16:15:43,Probe,BLOCKED
2026-02-14 16:15:46,U2R,BLOCKED
2026-02-14 16:15:46,U2R,BLOCKED
2026-02-14 16:15:46,U2R,BLOCKED
2026-02-14 16:15:46,Probe,BLOCKED
2026-02-14 16:15:46,Probe,BLOCKED
2026-02-14 16:15:46,Probe,BLOCKED
2026-02-14 16:15:46,Probe,BLOCKED
2026-02-14 16:15:46,Probe,BLOCKED
2026-02-14 16:15:46,Probe,BLOCKED
2026-02-14 16:15:46,U2R,BLOCKED
2026-02-14 16:15:46,Probe,BLOCKED
2026-02-14 16:15:46,Probe,BLOCKED
2026-02-14 16:15:46,Probe,BLOCKED
2026-02-14 16:15:46,Probe,BLOCKED
2026-02-14 16:15:46,Probe,BLOCKED
2026-02-14 16:15:46,U2R,BLOCKED
2026-02-14 16:15:46,Probe,BLOCKED
2026-02-14 16:15:46,Probe,BLOCKED
2026-02-14 16:15:46,Probe,BLOCKED
2026-02-14 16:15:46,Probe,BLOCKED
2026-02-14 16:15:49,Probe,BLOCKED
2026-02-14 16:15:49,Probe,BLOCKED
2026-02-14 16:15:49,Probe,BLOCKED
2026-02-14 16:15:49,Probe,BLOCKED
2026-02-14 16:15:49,Probe,BLOCKED
2026-02-14 16:15:49,U2R,BLOCKED
2026-02-14 16:15:50,Probe,BLOCKED
2026-02-14 16:15:50,Probe,BLOCKED
2026-02-14 16:15:52,Probe,BLOCKED
2026-02-14 16:15:52,Probe,BLOCKED
2026-02-14 16:15:52,Probe,BLOCKED
2026-02-14 16:15:52,Probe,BLOCKED
2026-02-14 16:15:52,Probe,BLOCKED
2026-02-14 16:15:52,Probe,BLOCKED
2026-02-14 16:15:52,Probe,BLOCKED
2026-02-14 16:15:52,Probe,BLOCKED
2026-02-14 16:15:52,Probe,BLOCKED
2026-02-14 16:15:52,Probe,BLOCKED
2026-02-14 16:15:52,Probe,BLOCKED
2026-02-14 16:15:52,Probe,BLOCKED
2026-02-14 16:15:56,Probe,BLOCKED
2026-02-14 16:15:56,Probe,BLOCKED
2026-02-14 16:15:56,Probe,BLOCKED
2026-02-14 16:15:56,Probe,BLOCKED
2026-02-14 16:15:56,Probe,BLOCKED
2026-02-14 16:15:56,Probe,BLOCKED
2026-02-14 16:15:56,U2R,BLOCKED
2026-02-14 16:15:56,U2R,BLOCKED
2026-02-14 16:15:56,U2R,BLOCKED
2026-02-14 16:15:56,U2R,BLOCKED
2026-02-14 16:15:56,U2R,BLOCKED
2026-02-14 16:15:56,U2R,BLOCKED
2026-02-14 16:15:56,Probe,BLOCKED
2026-02-14 16:15:56,Probe,BLOCKED
2026-02-14 16:15:57,Probe,BLOCKED
2026-02-14 16:15:57,Probe,BLOCKED
2026-02-14 16:15:57,Probe,BLOCKED
2026-02-14 16:15:57,Probe,BLOCKED
2026-02-14 16:15:57,Probe,BLOCKED
2026-02-14 16:15:57,Probe,BLOCKED
2026-02-14 16:15:59,Probe,BLOCKED
2026-02-14 16:15:59,Probe,BLOCKED
2026-02-14 16:15:59,U2R,BLOCKED
2026-02-14 16:15:59,U2R,BLOCKED
2026-02-14 16:15:59,R2L,BLOCKED
2026-02-14 16:15:59,R2L,BLOCKED
2026-02-14 16:15:59,Probe,BLOCKED
2026-02-14 16:15:59,U2R,BLOCKED
2026-02-14 16:16:00,Probe,BLOCKED
2026-02-14 16:16:00,U2R,BLOCKED
2026-02-14 16:16:00,U2R,BLOCKED
2026-02-14 16:16:00,U2R,BLOCKED
2026-02-14 16:16:00,U2R,BLOCKED
2026-02-14 16:16:00,U2R,BLOCKED
2026-02-14 16:16:00,Probe,BLOCKED
2026-02-14 16:16:00,U2R,BLOCKED
2026-02-14 16:16:00,Probe,BLOCKED
2026-02-14 16:16:00,Probe,BLOCKED
2026-02-14 16:16:00,Probe,BLOCKED
2026-02-14 16:16:00,Probe,BLOCKED
2026-02-14 16:16:03,U2R,BLOCKED
2026-02-14 16:16:03,U2R,BLOCKED
2026-02-14 16:16:03,Probe,BLOCKED
2026-02-14 16:16:03,U2R,BLOCKED
2026-02-14 16:16:03,Probe,BLOCKED
2026-02-14 16:16:03,U2R,BLOCKED
2026-02-14 16:16:04,Probe,BLOCKED
2026-02-14 16:16:04,Probe,BLOCKED
2026-02-14 16:16:04,U2R,BLOCKED
2026-02-14 16:16:04,U2R,BLOCKED
2026-02-14 16:16:04,U2R,BLOCKED
2026-02-14 16:16:04,Probe,BLOCKED
2026-02-14 16:16:04,U2R,BLOCKED
2026-02-14 16:16:04,Probe,BLOCKED
2026-02-14 16:16:04,U2R,BLOCKED
2026-02-14 16:16:05,Probe,BLOCKED
2026-02-14 16:16:05,U2R,BLOCKED
2026-02-14 16:16:05,Probe,BLOCKED
2026-02-14 16:16:05,U2R,BLOCKED
2026-02-14 16:16:05,Probe,BLOCKED
2026-02-14 16:16:07,Probe,BLOCKED
2026-02-14 16:16:07,U2R,BLOCKED
2026-02-14 16:16:07,U2R,BLOCKED
2026-02-14 16:16:07,Probe,BLOCKED
2026-02-14 16:16:07,U2R,BLOCKED
2026-02-14 16:16:08,U2R,BLOCKED
2026-02-14 16:16:08,U2R,BLOCKED
2026-02-14 16:16:08,U2R,BLOCKED
2026-02-14 16:16:08,U2R,BLOCKED
2026-02-14 16:16:08,U2R,BLOCKED
2026-02-14 16:16:08,Probe,BLOCKED
2026-02-14 16:16:08,U2R,BLOCKED
2026-02-14 16:16:08,Probe,BLOCKED
2026-02-14 16:16:08,U2R,BLOCKED
2026-02-14 16:16:08,Probe,BLOCKED
2026-02-14 16:16:08,U2R,BLOCKED
2026-02-14 16:16:08,U2R,BLOCKED
2026-02-14 16:16:09,Probe,BLOCKED
2026-02-14 16:16:09,U2R,BLOCKED
2026-02-14 16:16:09,Probe,BLOCKED
2026-02-14 16:16:11,Probe,BLOCKED
2026-02-14 16:16:11,U2R,BLOCKED
2026-02-14 16:16:11,Probe,BLOCKED
2026-02-14 16:16:11,R2L,BLOCKED
2026-02-14 16:16:11,R2L,BLOCKED
2026-02-14 16:16:11,U2R,BLOCKED
2026-02-14 16:16:11,Probe,BLOCKED
2026-02-14 16:16:11,U2R,BLOCKED
2026-02-14 16:16:11,Probe,BLOCKED
2026-02-14 16:16:11,U2R,BLOCKED
2026-02-14 16:16:12,Probe,BLOCKED
2026-02-14 16:16:12,U2R,BLOCKED
2026-02-14 16:16:12,Probe,BLOCKED
2026-02-14 16:16:12,U2R,BLOCKED
2026-02-14 16:16:12,Probe,BLOCKED
2026-02-14 16:16:12,U2R,BLOCKED
2026-02-14 16:16:12,Probe,BLOCKED
2026-02-14 16:16:12,U2R,BLOCKED
2026-02-14 16:16:12,Probe,BLOCKED
2026-02-14 16:16:12,Probe,BLOCKED
2026-02-14 16:16:14,Probe,BLOCKED
2026-02-14 16:16:14,Probe,BLOCKED
2026-02-14 16:16:14,U2R,BLOCKED
2026-02-14 16:16:14,U2R,BLOCKED
2026-02-14 16:16:14,Probe,BLOCKED
2026-02-14 16:16:16,R2L,BLOCKED
2026-02-14 16:16:16,R2L,BLOCKED
2026-02-14 16:16:16,Probe,BLOCKED
2026-02-14 16:16:16,U2R,BLOCKED
2026-02-14 16:16:16,Probe,BLOCKED
2026-02-14 16:16:16,U2R,BLOCKED
2026-02-14 16:16:16,Probe,BLOCKED
2026-02-14 16:16:16,U2R,BLOCKED
2026-02-14 16:16:16,U2R,BLOCKED
2026-02-14 16:16:16,Probe,BLOCKED
2026-02-14 16:16:16,U2R,BLOCKED
2026-02-14 16:16:16,Probe,BLOCKED
2026-02-14 16:16:17,R2L,BLOCKED
2026-02-14 16:16:17,R2L,BLOCKED
2026-02-14 16:16:17,U2R,BLOCKED
2026-02-14 16:16:20,Probe,BLOCKED
2026-02-14 16:16:20,U2R,BLOCKED
2026-02-14 16:16:20,Probe,BLOCKED
2026-02-14 16:16:20,U2R,BLOCKED
2026-02-14 16:16:22,U2R,BLOCKED
2026-02-14 16:16:26,R2L,BLOCKED
2026-02-14 16:16:27,R2L,BLOCKED
2026-02-14 16:16:27,U2R,BLOCKED
2026-02-14 16:16:28,R2L,BLOCKED
2026-02-14 16:16:32,Probe,BLOCKED
2026-02-14 16:16:32,U2R,BLOCKED
2026-02-14 16:16:32,Probe,BLOCKED
2026-02-14 16:16:32,U2R,BLOCKED
2026-02-14 16:16:33,U2R,BLOCKED
2026-02-14 16:16:35,Probe,BLOCKED
2026-02-14 16:16:35,Probe,BLOCKED
2026-02-14 16:16:35,U2R,BLOCKED
2026-02-14 16:16:36,Probe,BLOCKED
2026-02-14 16:16:36,U2R,BLOCKED
2026-02-14 16:16:36,Probe,BLOCKED
2026-02-14 16:16:38,R2L,BLOCKED
2026-02-14 16:16:38,R2L,BLOCKED
2026-02-14 16:16:38,Probe,BLOCKED
2026-02-14 16:16:38,Probe,BLOCKED
2026-02-14 16:16:38,U2R,BLOCKED
2026-02-14 16:16:39,Probe,BLOCKED
2026-02-14 16:16:39,Probe,BLOCKED
2026-02-14 16:16:39,Probe,BLOCKED
2026-02-14 16:16:39,Probe,BLOCKED
2026-02-14 16:16:39,Probe,BLOCKED
2026-02-14 16:16:39,Probe,BLOCKED
2026-02-14 16:16:39,Probe,BLOCKED
2026-02-14 16:16:39,Probe,BLOCKED
2026-02-14 16:16:39,Probe,BLOCKED
2026-02-14 16:16:40,U2R,BLOCKED
2026-02-14 16:16:40,U2R,BLOCKED
2026-02-14 16:16:40,U2R,BLOCKED
2026-02-14 16:16:40,Probe,BLOCKED
2026-02-14 16:16:40,Probe,BLOCKED
2026-02-14 16:16:40,Probe,BLOCKED
2026-02-14 16:16:42,R2L,BLOCKED
2026-02-14 16:16:42,R2L,BLOCKED
2026-02-14 16:16:42,U2R,BLOCKED
2026-02-14 16:16:43,U2R,BLOCKED
2026-02-14 16:16:45,Probe,BLOCKED
2026-02-14 16:16:45,Probe,BLOCKED
2026-02-14 16:16:45,Probe,BLOCKED
2026-02-14 16:16:45,Probe,BLOCKED
2026-02-14 16:16:45,Probe,BLOCKED
2026-02-14 16:16:45,Probe,BLOCKED
2026-02-14 16:16:45,Probe,BLOCKED
2026-02-14 16:16:45,Probe,BLOCKED
2026-02-14 16:16:45,Probe,BLOCKED
2026-02-14 16:16:45,Probe,BLOCKED
2026-02-14 16:16:45,Probe,BLOCKED
2026-02-14 16:16:45,Probe,BLOCKED
2026-02-14 16:16:45,Probe,BLOCKED
2026-02-14 16:16:45,Probe,BLOCKED
2026-02-14 16:16:45,Probe,BLOCKED
2026-02-14 16:16:45,Probe,BLOCKED
2026-02-14 16:16:48,U2R,BLOCKED
2026-02-14 16:16:48,Probe,BLOCKED
2026-02-14 16:16:48,Probe,BLOCKED
2026-02-14 16:16:48,U2R,BLOCKED
2026-02-14 16:16:49,U2R,BLOCKED
2026-02-14 16:16:49,Probe,BLOCKED
2026-02-14 16:16:49,Probe,BLOCKED
2026-02-14 16:16:49,Probe,BLOCKED
2026-02-14 16:16:49,Probe,BLOCKED
2026-02-14 16:16:49,Probe,BLOCKED
2026-02-14 16:16:49,U2R,BLOCKED
2026-02-14 16:16:49,Probe,BLOCKED
2026-02-14 16:16:49,Probe,BLOCKED
2026-02-14 16:16:49,Probe,BLOCKED
2026-02-14 16:16:49,Probe,BLOCKED
2026-02-14 16:16:49,Probe,BLOCKED
2026-02-14 16:16:49,Probe,BLOCKED
2026-02-14 16:16:49,Probe,BLOCKED
2026-02-14 16:16:49,Probe,BLOCKED
2026-02-14 16:16:49,Probe,BLOCKED
2026-02-14 16:16:52,Probe,BLOCKED
2026-02-14 16:16:52,U2R,BLOCKED
2026-02-14 16:16:52,Probe,BLOCKED
2026-02-14 16:16:52,U2R,BLOCKED
2026-02-14 16:16:53,Probe,BLOCKED
2026-02-14 16:16:55,R2L,BLOCKED
2026-02-14 16:16:55,R2L,BLOCKED
2026-02-14 16:16:55,U2R,BLOCKED
2026-02-14 16:16:56,Probe,BLOCKED
2026-02-14 16:16:56,U2R,BLOCKED
2026-02-14 16:16:56,Probe,BLOCKED
2026-02-14 16:16:57,U2R,BLOCKED
2026-02-14 16:16:57,Probe,BLOCKED
2026-02-14 16:16:57,U2R,BLOCKED
2026-02-14 16:16:57,U2R,BLOCKED
2026-02-14 16:16:57,Probe,BLOCKED
2026-02-14 16:16:57,Probe,BLOCKED
2026-02-14 16:16:57,Probe,BLOCKED
2026-02-14 16:16:57,Probe,BLOCKED
2026-02-14 16:16:57,Probe,BLOCKED
2026-02-14 16:16:59,Probe,BLOCKED
2026-02-14 16:17:00,Probe,BLOCKED
2026-02-14 16:17:00,U2R,BLOCKED
2026-02-14 16:17:01,U2R,BLOCKED
2026-02-14 16:17:01,U2R,BLOCKED
2026-02-14 16:17:01,U2R,BLOCKED
2026-02-14 16:17:01,U2R,BLOCKED
2026-02-14 16:17:01,U2R,BLOCKED
2026-02-14 16:17:01,U2R,BLOCKED
2026-02-14 16:17:01,Probe,BLOCKED
2026-02-14 16:17:01,Probe,BLOCKED
2026-02-14 16:17:01,Probe,BLOCKED
2026-02-14 16:17:01,Probe,BLOCKED
2026-02-14 16:17:01,Probe,BLOCKED
2026-02-14 16:17:01,Probe,BLOCKED
2026-02-14 16:17:01,Probe,BLOCKED
2026-02-14 16:17:01,Probe,BLOCKED
2026-02-14 16:17:01,Probe,BLOCKED
2026-02-14 16:17:01,U2R,BLOCKED
2026-02-14 16:17:01,U2R,BLOCKED
2026-02-14 16:17:06,R2L,BLOCKED
2026-02-14 16:17:06,R2L,BLOCKED
2026-02-14 16:17:07,U2R,BLOCKED
2026-02-14 16:17:08,U2R,BLOCKED
2026-02-14 16:17:12,Probe,BLOCKED
2026-02-14 16:17:12,U2R,BLOCKED
2026-02-14 16:17:12,Probe,BLOCKED
2026-02-14 16:17:12,U2R,BLOCKED
2026-02-14 16:17:12,Probe,BLOCKED
2026-02-14 16:17:12,Probe,BLOCKED
2026-02-14 16:17:12,Probe,BLOCKED
2026-02-14 16:17:12,U2R,BLOCKED
2026-02-14 16:17:12,Probe,BLOCKED
2026-02-14 16:17:12,U2R,BLOCKED
2026-02-14 16:17:13,U2R,BLOCKED
2026-02-14 16:17:13,Probe,BLOCKED
2026-02-14 16:17:13,Probe,BLOCKED
2026-02-14 16:17:13,Probe,BLOCKED
2026-02-14 16:17:13,Probe,BLOCKED
2026-02-14 16:17:13,Probe,BLOCKED
2026-02-14 16:17:16,Probe,BLOCKED
2026-02-14 16:17:16,Probe,BLOCKED
2026-02-14 16:17:16,Probe,BLOCKED
2026-02-14 16:17:16,Probe,BLOCKED
2026-02-14 16:17:16,Probe,BLOCKED
2026-02-14 16:17:16,Probe,BLOCKED
2026-02-14 16:17:16,Probe,BLOCKED
2026-02-14 16:17:17,Probe,BLOCKED
2026-02-14 16:17:17,Probe,BLOCKED
2026-02-14 16:17:17,U2R,BLOCKED
2026-02-14 16:17:17,U2R,BLOCKED
2026-02-14 16:17:17,Probe,BLOCKED
2026-02-14 16:17:17,U2R,BLOCKED
2026-02-14 16:17:18,Probe,BLOCKED
2026-02-14 16:17:18,Probe,BLOCKED
2026-02-14 16:17:18,Probe,BLOCKED
2026-02-14 16:17:18,Probe,BLOCKED
2026-02-14 16:17:18,Probe,BLOCKED
2026-02-14 16:17:18,Probe,BLOCKED
2026-02-14 16:17:18,U2R,BLOCKED
2026-02-14 16:17:20,Probe,BLOCKED
2026-02-14 16:17:21,R2L,BLOCKED
2026-02-14 16:17:21,Probe,BLOCKED
2026-02-14 16:17:21,Probe,BLOCKED
2026-02-14 16:17:21,R2L,BLOCKED
2026-02-14 16:17:21,R2L,BLOCKED
2026-02-14 16:17:21,R2L,BLOCKED
2026-02-14 16:17:22,R2L,BLOCKED
2026-02-14 16:17:22,Probe,BLOCKED
2026-02-14 16:17:22,Probe,BLOCKED
2026-02-14 16:17:22,Probe,BLOCKED
2026-02-14 16:17:23,U2R,BLOCKED
2026-02-14 16:17:23,U2R,BLOCKED
2026-02-14 16:17:26,R2L,BLOCKED
2026-02-14 16:17:26,R2L,BLOCKED
2026-02-14 16:17:26,U2R,BLOCKED
2026-02-14 16:17:27,Probe,BLOCKED
2026-02-14 16:17:27,U2R,BLOCKED
2026-02-14 16:17:27,Probe,BLOCKED
2026-02-14 16:17:28,U2R,BLOCKED
2026-02-14 16:17:32,Probe,BLOCKED
2026-02-14 16:17:32,U2R,BLOCKED
2026-02-14 16:17:32,Probe,BLOCKED
2026-02-14 16:17:32,R2L,BLOCKED
2026-02-14 16:17:32,R2L,BLOCKED
2026-02-14 16:17:33,U2R,BLOCKED
2026-02-14 16:17:33,Probe,BLOCKED
2026-02-14 16:17:33,Probe,BLOCKED
2026-02-14 16:17:33,Probe,BLOCKED
2026-02-14 16:17:33,Probe,BLOCKED
2026-02-14 16:17:33,Probe,BLOCKED
2026-02-14 16:17:33,Probe,BLOCKED
2026-02-14 16:17:33,Probe,BLOCKED
2026-02-14 16:17:33,Probe,BLOCKED
2026-02-14 16:17:33,U2R,BLOCKED
2026-02-14 16:17:33,Probe,BLOCKED
2026-02-14 16:17:33,Probe,BLOCKED
2026-02-14 16:17:33,Probe,BLOCKED
2026-02-14 16:17:33,Probe,BLOCKED
2026-02-14 16:17:33,Probe,BLOCKED
2026-02-14 16:17:36,U2R,BLOCKED
2026-02-14 16:17:36,U2R,BLOCKED
2026-02-14 16:17:36,U2R,BLOCKED
2026-02-14 16:17:36,Probe,BLOCKED
2026-02-14 16:17:36,Probe,BLOCKED
2026-02-14 16:17:36,Probe,BLOCKED
2026-02-14 16:17:36,Probe,BLOCKED
2026-02-14 16:17:36,Probe,BLOCKED
2026-02-14 16:17:36,Probe,BLOCKED
2026-02-14 16:17:36,Probe,BLOCKED
2026-02-14 16:17:36,U2R,BLOCKED
2026-02-14 16:17:36,Probe,BLOCKED
2026-02-14 16:17:36,Probe,BLOCKED
2026-02-14 16:17:36,U2R,BLOCKED
2026-02-14 16:17:36,Probe,BLOCKED
2026-02-14 16:17:36,Probe,BLOCKED
2026-02-14 16:17:36,Probe,BLOCKED
2026-02-14 16:17:36,Probe,BLOCKED
2026-02-14 16:17:36,Probe,BLOCKED
2026-02-14 16:17:36,Probe,BLOCKED
2026-02-14 16:17:39,Probe,BLOCKED
2026-02-14 16:17:39,R2L,BLOCKED
2026-02-14 16:17:40,R2L,BLOCKED
2026-02-14 16:17:41,R2L,BLOCKED
2026-02-14 16:17:43,U2R,BLOCKED
2026-02-14 16:17:43,U2R,BLOCKED
2026-02-14 16:17:46,U2R,BLOCKED
2026-02-14 16:17:46,Probe,BLOCKED
2026-02-14 16:17:46,Probe,BLOCKED
2026-02-14 16:17:46,Probe,BLOCKED
2026-02-14 16:17:47,Probe,BLOCKED
2026-02-14 16:17:47,Probe,BLOCKED
2026-02-14 16:17:47,Probe,BLOCKED
2026-02-14 16:17:47,Probe,BLOCKED
2026-02-14 16:17:47,Probe,BLOCKED
2026-02-14 16:17:47,Probe,BLOCKED
2026-02-14 16:17:47,Probe,BLOCKED
2026-02-14 16:17:47,Probe,BLOCKED
2026-02-14 16:17:47,Probe,BLOCKED
2026-02-14 16:17:47,Probe,BLOCKED
2026-02-14 16:17:49,U2R,BLOCKED
2026-02-14 16:17:49,U2R,BLOCKED
2026-02-14 16:17:49,Probe,BLOCKED
2026-02-14 16:17:49,Probe,BLOCKED
2026-02-14 16:17:49,Probe,BLOCKED
2026-02-14 16:17:49,Probe,BLOCKED
2026-02-14 16:17:49,Probe,BLOCKED
2026-02-14 16:17:49,Probe,BLOCKED
2026-02-14 16:17:49,U2R,BLOCKED
2026-02-14 16:17:49,Probe,BLOCKED
2026-02-14 16:17:49,Probe,BLOCKED
2026-02-14 16:17:49,Probe,BLOCKED
2026-02-14 16:17:49,Probe,BLOCKED
2026-02-14 16:17:49,Probe,BLOCKED
2026-02-14 16:17:49,Probe,BLOCKED
2026-02-14 16:17:49,Probe,BLOCKED
2026-02-14 16:17:49,Probe,BLOCKED
2026-02-14 16:17:49,Probe,BLOCKED
2026-02-14 16:17:49,Probe,BLOCKED
2026-02-14 16:17:49,Probe,BLOCKED
2026-02-14 16:17:52,Probe,BLOCKED
2026-02-14 16:17:52,U2R,BLOCKED
2026-02-14 16:17:52,Probe,BLOCKED
2026-02-14 16:17:53,U2R,BLOCKED
2026-02-14 16:17:53,U2R,BLOCKED
2026-02-14 16:17:57,R2L,BLOCKED
2026-02-14 16:17:58,R2L,BLOCKED
2026-02-14 16:17:58,U2R,BLOCKED
2026-02-14 16:17:58,U2R,BLOCKED
2026-02-14 16:18:01,U2R,BLOCKED
2026-02-14 16:18:01,U2R,BLOCKED
2026-02-14 16:18:01,Probe,BLOCKED
2026-02-14 16:18:01,Probe,BLOCKED
2026-02-14 16:18:01,Probe,BLOCKED
2026-02-14 16:18:01,Probe,BLOCKED
2026-02-14 16:18:02,R2L,BLOCKED
2026-02-14 16:18:02,Probe,BLOCKED
2026-02-14 16:18:02,Probe,BLOCKED
2026-02-14 16:18:02,U2R,BLOCKED
2026-02-14 16:18:02,U2R,BLOCKED
2026-02-14 16:18:04,R2L,BLOCKED
2026-02-14 16:18:05,Probe,BLOCKED
2026-02-14 16:18:06,U2R,BLOCKED
2026-02-14 16:18:06,U2R,BLOCKED
2026-02-14 16:18:06,U2R,BLOCKED
2026-02-14 16:18:06,Probe,BLOCKED
2026-02-14 16:18:06,Probe,BLOCKED
2026-02-14 16:18:06,Probe,BLOCKED
2026-02-14 16:18:06,Probe,BLOCKED
2026-02-14 16:18:06,Probe,BLOCKED
2026-02-14 16:18:06,Probe,BLOCKED
2026-02-14 16:18:06,Probe,BLOCKED
2026-02-14 16:18:06,U2R,BLOCKED
2026-02-14 16:18:06,Probe,BLOCKED
2026-02-14 16:18:06,Probe,BLOCKED
2026-02-14 16:18:06,Probe,BLOCKED
2026-02-14 16:18:06,Probe,BLOCKED
2026-02-14 16:18:06,Probe,BLOCKED
2026-02-14 16:18:06,Probe,BLOCKED
2026-02-14 16:18:06,U2R,BLOCKED
2026-02-14 16:18:09,Probe,BLOCKED
2026-02-14 16:18:09,U2R,BLOCKED
2026-02-14 16:18:09,U2R,BLOCKED
2026-02-14 16:18:09,Probe,BLOCKED
2026-02-14 16:18:09,Probe,BLOCKED
2026-02-14 16:18:09,Probe,BLOCKED
2026-02-14 16:18:09,Probe,BLOCKED
2026-02-14 16:18:09,Probe,BLOCKED
2026-02-14 16:18:09,Probe,BLOCKED
2026-02-14 16:18:09,Probe,BLOCKED
2026-02-14 16:18:09,Probe,BLOCKED
2026-02-14 16:18:09,Probe,BLOCKED
2026-02-14 16:18:09,Probe,BLOCKED
2026-02-14 16:18:09,Probe,BLOCKED
2026-02-14 16:18:09,Probe,BLOCKED
2026-02-14 16:18:09,Probe,BLOCKED
2026-02-14 16:18:09,U2R,BLOCKED
2026-02-14 16:18:09,Probe,BLOCKED
2026-02-14 16:18:09,Probe,BLOCKED
2026-02-14 16:18:09,Probe,BLOCKED
2026-02-14 16:18:12,Probe,BLOCKED
2026-02-14 16:18:12,U2R,BLOCKED
2026-02-14 16:18:12,Probe,BLOCKED
2026-02-14 16:18:13,U2R,BLOCKED
2026-02-14 16:18:13,U2R,BLOCKED
2026-02-14 16:18:16,Probe,BLOCKED
2026-02-14 16:18:16,Probe,BLOCKED
2026-02-14 16:18:16,Probe,BLOCKED
2026-02-14 16:18:16,Probe,BLOCKED
2026-02-14 16:18:16,Probe,BLOCKED
2026-02-14 16:18:16,Probe,BLOCKED
2026-02-14 16:18:16,Probe,BLOCKED
2026-02-14 16:18:16,Probe,BLOCKED
2026-02-14 16:18:16,Probe,BLOCKED
2026-02-14 16:18:16,Probe,BLOCKED
2026-02-14 16:18:16,Probe,BLOCKED
2026-02-14 16:18:16,Probe,BLOCKED
2026-02-14 16:18:16,Probe,BLOCKED
2026-02-14 16:18:16,Probe,BLOCKED
2026-02-14 16:18:16,Probe,BLOCKED
2026-02-14 16:18:20,U2R,BLOCKED
2026-02-14 16:18:21,Probe,BLOCKED
2026-02-14 16:18:21,U2R,BLOCKED
2026-02-14 16:18:21,Probe,BLOCKED
2026-02-14 16:18:22,R2L,BLOCKED
2026-02-14 16:18:23,R2L,BLOCKED
2026-02-14 16:18:23,U2R,BLOCKED
2026-02-14 16:18:23,Probe,BLOCKED
2026-02-14 16:18:23,Probe,BLOCKED
2026-02-14 16:18:23,Probe,BLOCKED
2026-02-14 16:18:23,Probe,BLOCKED
2026-02-14 16:18:23,Probe,BLOCKED
2026-02-14 16:18:23,Probe,BLOCKED
2026-02-14 16:18:23,Probe,BLOCKED
2026-02-14 16:18:23,Probe,BLOCKED
2026-02-14 16:18:23,Probe,BLOCKED
2026-02-14 16:18:23,Probe,BLOCKED
2026-02-14 16:18:23,Probe,BLOCKED
2026-02-14 16:18:23,Probe,BLOCKED
2026-02-14 16:18:23,U2R,BLOCKED
2026-02-14 16:18:28,U2R,BLOCKED
2026-02-14 16:18:28,U2R,BLOCKED
2026-02-14 16:18:30,U2R,BLOCKED
2026-02-14 16:18:30,Probe,BLOCKED
2026-02-14 16:18:30,Probe,BLOCKED
2026-02-14 16:18:30,U2R,BLOCKED
2026-02-14 16:18:30,Probe,BLOCKED
2026-02-14 16:18:30,Probe,BLOCKED
2026-02-14 16:18:31,R2L,BLOCKED
2026-02-14 16:18:32,Probe,BLOCKED
2026-02-14 16:18:32,R2L,BLOCKED
2026-02-14 16:18:32,R2L,BLOCKED
2026-02-14 16:18:32,R2L,BLOCKED
2026-02-14 16:18:32,R2L,BLOCKED
2026-02-14 16:18:32,Probe,BLOCKED
2026-02-14 16:18:32,U2R,BLOCKED
2026-02-14 16:18:32,Probe,BLOCKED
2026-02-14 16:18:33,U2R,BLOCKED
